Order_ID,Order_Date,Customer_ID,Customer_Name,Product,Category,Quantity,Unit_Price,Cost_Price,Discount,City,State,Region,Salesperson,Payment_Mode
ORD5628,2026-02-04,C0857,Varun Chauhan,Office Chair,Furniture,5.0,12000.0,8500,0,Chennai,Tamil Nadu,South,Ravi,Credit Card
ORD1798,2026-04-11,C0582,Anjali Chauhan,Notebook,Stationery,2.0,120.0,65,20,Chennai,Tamil Nadu,South,Karan,Debit Card
ORD3872,2026-03-08,C0320,Neha Saxena,Pen Set,Stationery,4.0,250.0,140,10,Kolkata,West Bengal,East,Priya,Cash
ORD1010,2026-02-19,C0294,Simran Mishra,Keyboard,Electronics,4.0,1800.0,1100,10,Lucknow,Uttar Pradesh,North,Amit,Credit Card
ORD2945,2026-04-13,C0355,Nisha Chauhan,Desk,Furniture,3.0,9000.0,6200,15,Hyderabad,Telangana,South,Priya,Cash
ORD2839,2026-07-30,C0571,Varun Kumar,Desk,Furniture,999.0,9000.0,6200,0,Bhubaneswar,Odisha,East,Karan,Cash
ORD1256,2026-08-03,C0277,Rohan Tiwari,Desk,Furniture,6.0,9000.0,6200,5,Chennai,Tamil Nadu,South,Sneha,Net Banking
ORD5535,2026-03-03,C0198,Amit Joshi,Office Chair,Furniture,6.0,12000.0,8500,5,Bengaluru,Karnataka, North ,Amit,Net Banking
ORD2582,2026-04-16,C0672,Simran Tiwari,Notebook,Stationery,5.0,120.0,65,15,Mumbai,Maharashtra,West,Karan,Net Banking
ORD3957,2026-03-07,C0099,Nisha Saxena,Printer,Electronics,4.0,16000.0,12500,5,Mumbai,Maharashtra,West,Ravi,Cash
ORD1925,2026-04-20,C0411,Ravi Patel,Notebook,Stationery,3.0,120.0,65,15,Ahmedabad,Gujarat,West,Sneha,Net Banking
ORD5456,2026-01-12,C0661,Nisha Gupta,Office Chair,Furniture,5.0,12000.0,8500,0,Bengaluru,Karnataka,South,Priya,Cash
ORD3509,2026-03-08,C0185,Anjali Verma,Desk,Furniture,2.0,9000.0,6200,10,Kolkata,West Bengal,East,Amit,UPI
ORD4776,2026-05-19,C0873,Manish Saxena,Monitor,Electronics,3.0,18000.0,14000,10,Kolkata,West Bengal,East,Priya,Cash
ORD5137,2026-04-30,C0535,Varun Kumar,Notebook,Stationery,1.0,120.0,65,10,,West Bengal,East,Priya,Cash
ORD3780,2026-07-20,C0877,Sneha Patel,Office Chair,Furniture,5.0,12000.0,8500,10,Pune,Maharashtra,West,Sneha,Net Banking
ORD1540,2026-06-08,C0429,Kavita Agarwal,Office Chair,Furniture,6.0,12000.0,8500,10,Jaipur,Rajasthan,North,Karan,Cash
ORD3746,2026-05-18,C0614,Varun Agarwal,Keyboard,Electronics,3.0,1800.0,1100,10,Chennai,Tamil Nadu,South,Ravi,Net Banking
ORD5525,2026-05-23,C0017,Priya Singh,Headphones,Electronics,3.0,3500.0,2200,0,Delhi,Delhi,North,Amit,Debit Card
ORD5598,2026-03-09,C0324,Anjali Tiwari,Pen Set,Stationery,5.0,250.0,140,20,Pune,Maharashtra,West,Priya,Net Banking
ORD2146,2026-06-11,C0663,Kavita Mehta,Smartphone,ELECTRONICS,1.0,28000.0,22000,0,Kolkata,West Bengal,East,Sneha,Credit Card
ORD1668,2026-01-20,C0500,Sneha Agarwal,Printer,Electronics,4.0,16000.0,12500,20,Mumbai,Maharashtra,West,Sneha,UPI
ORD4020,2026-07-15,C0024,Pooja Yadav,Desk,Furniture,3.0,9000.0,6200,15,Jaipur,Rajasthan,North,Priya,Net Banking
ORD1358,2026-01-05,C0013,Amit Mehta,Pen Set,Stationery,7.0,250.0,140,5,Bengaluru,Karnataka,South,Priya,Debit Card
ORD3832,2026-08-23,C0438,Nisha Tiwari,Keyboard,Electronics,5.0,1800.0,1100,5,Ahmedabad,Gujarat,West,Neha,Net Banking
ORD3784,2026-08-22,C0633,Sneha Patel,Office Chair,Furniture,6.0,12000.0,8500,0,Bhubaneswar,Odisha,East,Ravi,Debit Card
ORD2354,2026-07-29,C0695,Manish Tiwari,Headphones,Electronics,2.0,3500.0,2200,15,Hyderabad,Telangana,South,Ravi,Cash
ORD1471,2026-06-05,C0112,Priya Agarwal,Laptop,Electronics,5.0,55000.0,45000,10,Kolkata,West Bengal,East,Ravi,UPI
ORD3704,2026-04-02,C0881,Priya Chauhan,Office Chair,Furniture,7.0,12000.0,8500,0,Jaipur,Rajasthan,North,Priya,UPI
ORD4331,2026-04-25,C0870,Pooja Singh,Desk,Furniture,4.0,9000.0,6200,20,Kolkata,West Bengal,East,Amit,Debit Card
ORD4638,2026-07-09,C0392,Manish Yadav,Headphones,Electronics,2.0,3500.0,2200,20,Mumbai,Maharashtra,West,Amit,Cash
ORD2397,2026-01-16,C0078,Anjali Mishra,Notebook,Stationery,4.0,120.0,65,5,Chennai,Tamil Nadu,South,Amit,UPI
ORD4585,2026-03-17,C0595,,Printer,Electronics,5.0,16000.0,12500,0,Lucknow,Uttar Pradesh,North,Ravi,Credit Card
ORD5513,2026-07-26,C0741,Shreya Gupta,Office Chair,Furniture,1.0,12000.0,8500,15,Gorakhpur,Uttar Pradesh,North,Sneha,Net Banking
ORD4377,2026-06-28,C0320,Neha Saxena,Desk,Furniture,2.0,9000.0,6200,10,Gorakhpur,Uttar Pradesh,North,Sneha,Net Banking
ORD2257,2026-08-03,C0023,Priya Saxena,Keyboard,Electronics,4.0,1800.0,1100,5,Lucknow,Uttar Pradesh,North,Ravi,Cash
ORD4513,2026-08-27,C0554,Amit Kumar,Keyboard,Electronics,5.0,1800.0,1100,5,Hyderabad,Telangana,South,Sneha,Cash
ORD2251,2026-06-26,C0376,Nisha Chauhan,Keyboard,Electronics,4.0,1800.0,1100,5,Gorakhpur,Uttar Pradesh,North,Amit,Credit Card
ORD5837,2026-01-10,C0933,Meera Mishra,Desk,Furniture,6.0,9000.0,6200,15,Lucknow,Uttar Pradesh,North,Priya,Debit Card
ORD5299,2026-05-27,C0501,Priya Mehta,Smartphone,Electronics,7.0,28000.0,22000,10,Lucknow,Uttar Pradesh, North ,Amit,Cash
ORD4285,2026-06-11,C0264,Karan Joshi,Monitor,Electronics,5.0,18000.0,14000,0,Chennai,Tamil Nadu,South,Karan,Cash
ORD3934,2026-07-10,C0090,Karan Agarwal,Office Chair,Furniture,5.0,12000.0,8500,20,Bhubaneswar,Odisha,East,Ravi,Cash
ORD5176,2026-06-21,C0458,Pooja Joshi,Pen Set,Stationery,7.0,250.0,140,20,Bengaluru,Karnataka,South,Priya,Credit Card
ORD2853,2026-07-22,C0640,Manish Yadav,Notebook,Stationery,4.0,120.0,65,20,Hyderabad,Telangana,South,Neha,Debit Card
ORD5899,2026-03-30,C0233,Simran Agarwal,Office Chair,Furniture,5.0,12000.0,8500,10,Ahmedabad,Gujarat,West,Amit,UPI
ORD3106,2026-08-22,C0173,Priya Patel,Desk,Furniture,6.0,9000.0,6200,20,Gorakhpur,Uttar Pradesh,North,Sneha,Cash
ORD1134,2026-08-08,C0077,Rahul Joshi,Keyboard,Electronics,7.0,1800.0,1100,15,Delhi,Delhi,North,Sneha,UPI
ORD1929,2026-04-06,C0958,Priya Chauhan,Pen Set,Stationery,5.0,250.0,140,0,Kolkata,West Bengal,East,Karan,Debit Card
ORD1824,2026-07-16,C0577,Arjun Kumar,Notebook,Stationery,2.0,120.0,65,5,Hyderabad,Telangana,South,Neha,Credit Card
ORD5570,2026-03-06,C0402,Nisha Joshi,Smartphone,Electronics,2.0,28000.0,22000,10,Lucknow,Uttar Pradesh,North,Ravi,Debit Card
ORD2532,2026-06-07,C0942,Anjali Mehta,Laptop,Electronics,1.0,55000.0,45000,0,Chennai,Tamil Nadu,South,Ravi,Debit Card
ORD2215,2026-05-25,C0692,Simran Joshi,Printer,Electronics,3.0,16000.0,12500,5,Pune,Maharashtra,West,Priya,Credit Card
ORD1505,2026-05-08,C0484,Priya Mishra,Keyboard,Electronics,4.0,1800.0,1100,20,Gorakhpur,Uttar Pradesh,North,Amit,UPI
ORD5286,2026-04-23,C0436,Kavita Mishra,Laptop,Electronics,7.0,55000.0,45000,10,Bengaluru,Karnataka,South,Priya,Cash
ORD2997,2026-06-24,C0494,,Laptop,Electronics,6.0,55000.0,45000,10,Mumbai,Maharashtra,West,Neha,Credit Card
ORD4073,2026-03-14,C0144,Ravi Gupta,Monitor,Electronics,7.0,18000.0,14000,5,Delhi,Delhi,North,Sneha,Credit Card
ORD2959,2026-01-13,C0728,Nisha Kumar,Printer,Electronics,4.0,16000.0,12500,20,Bengaluru,Karnataka,South,Neha,UPI
ORD2385,2026-07-04,C0642,Priya Verma,Office Chair,Furniture,7.0,12000.0,8500,10,Mumbai,Maharashtra,West,Priya,UPI
ORD1895,2026-04-07,C0716,Ravi Singh,Notebook,Stationery,2.0,120.0,65,20,Jaipur,Rajasthan,North,Sneha,Debit Card
ORD1456,2026-08-06,C0619,Aditya Kumar,Printer,Electronics,2.0,16000.0,12500,5,Hyderabad,Telangana,South,Priya,Debit Card
ORD5664,2026-03-22,C0887,Varun Singh,Notebook,Stationery,2.0,120.0,65,0,Kolkata,West Bengal,East,Sneha,Debit Card
ORD4710,2026-02-14,C0488,Karan Yadav,Notebook,Stationery,1.0,120.0,65,20,Mumbai,Maharashtra,West,Neha,UPI
ORD5646,2026-03-15,C0982,Shreya Mishra,Headphones,Electronics,1.0,3500.0,2200,10,Jaipur,Rajasthan,North,Ravi,Cash
ORD5269,2026-04-18,C0164,Anjali Singh,Printer,Electronics,3.0,16000.0,12500,10,Chennai,Tamil Nadu,South,Neha,Debit Card
ORD4523,2026-04-09,C0398,Simran Sharma,Desk,Furniture,2.0,9000.0,6200,0,Mumbai,Maharashtra,West,Sneha,Debit Card
ORD5135,2026-06-22,C0322,Aditya Tiwari,Monitor,Electronics,2.0,18000.0,14000,10,Lucknow,Uttar Pradesh,North,Sneha,Credit Card
ORD4603,2026-04-12,C0634,Sneha Joshi,Headphones,Electronics,3.0,3500.0,2200,20,Ahmedabad,Gujarat,West,Ravi,Cash
ORD1714,2026-01-22,C0633,Sneha Patel,Printer,Electronics,5.0,16000.0,12500,5,Hyderabad,Telangana,South,Neha,Net Banking
ORD5187,2026-01-24,C0835,Unknown Customer,Pen Set,Stationery,2.0,250.0,140,0,Hyderabad,Telangana,South,Priya,Credit Card
ORD3215,2026-05-24,C0795,Sneha Yadav,Monitor,Electronics,6.0,18000.0,14000,10,Lucknow,Uttar Pradesh,North,Ravi,Cash
ORD3924,2026-05-30,C0169,Kavita Agarwal,Smartphone,Electronics,3.0,28000.0,22000,20,Jaipur,Rajasthan,North,Karan,Cash
ORD2811,2026-03-11,C0992,Karan Gupta,Laptop,Electronics,2.0,55000.0,45000,15,Gorakhpur,Uttar Pradesh,North,Amit,Net Banking
ORD4487,2026-07-10,C0797,Meera Verma,Monitor,Electronics,1.0,18000.0,14000,20,Gorakhpur,Uttar Pradesh,North,Priya,Net Banking
ORD4142,2026-08-15,C0169,Kavita Agarwal,Laptop,Electronics,1.0,55000.0,45000,0,Bengaluru,Karnataka,South,Sneha,Debit Card
ORD2828,2026-01-14,C0555,Manish Mishra,Headphones,Electronics,2.0,3500.0,2200,10,Chennai,Tamil Nadu,South,Priya,Debit Card
ORD2156,2026-06-02,C0621,Anjali Joshi,Laptop,Electronics,1.0,55000.0,45000,10,Mumbai,Maharashtra,West,Priya,Credit Card
ORD2325,2026-08-13,C0862,Sneha Gupta,Pen Set,Stationery,6.0,250.0,140,15,Lucknow,Uttar Pradesh,North,Karan,Net Banking
ORD5313,2026-03-08,C0227,Aditya Singh,Smartphone,Electronics,5.0,28000.0,22000,15,Gorakhpur,Uttar Pradesh,North,Sneha,Credit Card
ORD1511,2026-05-25,C0728,Nisha Kumar,Notebook,Stationery,2.0,120.0,65,15,Kolkata,West Bengal,East,Neha,Debit Card
ORD2681,2026-08-15,C0189,Arjun Gupta,Keyboard,Electronics,7.0,1800.0,1100,20,Bengaluru,Karnataka,South,Karan,Net Banking
ORD1500,2026-03-10,C0786,Sneha Sharma,Keyboard,Electronics,4.0,1800.0,1100,20,Bhubaneswar,Odisha,East,Sneha,Credit Card
ORD5563,2026-03-17,C0182,Simran Mishra,laptop,Electronics,7.0,28000.0,22000,10,Bhubaneswar,Odisha,East,Ravi,Cash
ORD2857,2026-07-17,C0069,Nisha Sharma,Office Chair,Furniture,5.0,12000.0,8500,5,Jaipur,Rajasthan,North,Neha,Credit Card
ORD2389,2026-08-18,C0643,Rahul Gupta,Monitor,Electronics,1.0,18000.0,14000,0,Delhi,Delhi,North,Ravi,Cash
ORD4720,2026-01-09,C0401,Simran Saxena,Headphones,Electronics,7.0,3500.0,2200,10,Chennai,Tamil Nadu,South,Amit,UPI
ORD3387,2026-04-20,C0444,Simran Yadav,Monitor,Electronics,7.0,18000.0,14000,15,Pune,Maharashtra,West,Amit,Net Banking
ORD4237,2026-08-20,C0635,Meera Verma,Keyboard,Electronics,6.0,1800.0,1100,5,Lucknow,Uttar Pradesh,North,Ravi,Debit Card
ORD2541,2026-04-24,C0738,Karan Verma,Headphones,Electronics,5.0,3500.0,2200,15,Bhubaneswar,Odisha,East,Karan,Net Banking
ORD2218,2026-06-26,C0514,Aditya Tiwari,Keyboard,Electronics,3.0,1800.0,1100,0,Bhubaneswar,Odisha,East,Ravi,Cash
ORD3682,2026-03-22,C0490,Karan Mehta,Smartphone,Electronics,4.0,28000.0,22000,5,Pune,Maharashtra,West,Priya,Cash
ORD3994,2026-05-19,C0452,Anjali Kumar,Printer,Electronics,3.0,16000.0,12500,10,Lucknow,Uttar Pradesh,North,Neha,UPI
ORD2192,2026-07-01,C0730,Aditya Mishra,Pen Set,Stationery,6.0,250.0,140,10,Chennai,Tamil Nadu,South,Karan,Debit Card
ORD2543,2026-02-14,C0904,Rahul Tiwari,Laptop,Electronics,6.0,55000.0,45000,15,Gorakhpur,Uttar Pradesh,North,Neha,Cash
ORD4302,2026-04-01,C0553,Simran Verma,Desk,Furniture,4.0,9000.0,6200,0,Jaipur,Rajasthan,North,Ravi,UPI
ORD4325,2026-04-18,C0998,Karan Tiwari,Laptop,Electronics,3.0,55000.0,45000,5,Bengaluru,Karnataka,South,Neha,UPI
ORD3540,2026-07-07,C0260,Sneha Verma,Office Chair,Furniture,2.0,12000.0,8500,0,Mumbai,Maharashtra,West,Amit,UPI
ORD1954,2026-05-13,C0237,Simran Verma,Monitor,Electronics,1.0,18000.0,14000,5,Lucknow,Uttar Pradesh,North,Amit,Cash
ORD5331,2026-04-25,C0588,Amit Saxena,Smartphone,Electronics,5.0,28000.0,22000,10,Lucknow,Uttar Pradesh,North,Priya,Debit Card
ORD1733,2026-04-26,C0473,Aditya Singh,Smartphone,Electronics,3.0,28000.0,22000,15,Pune,Maharashtra,West,Neha,UPI
ORD2157,2026-06-23,C0788,Simran Singh,Laptop,Electronics,7.0,55000.0,45000,5,Hyderabad,Telangana,South,Amit,Debit Card
ORD4295,2026-06-24,C0959,Rahul Mishra,Pen Set,Stationery,4.0,250.0,140,0,Bengaluru,Karnataka,South,Neha,Net Banking
ORD3983,2026-08-28,C0299,Rahul Saxena,Printer,Electronics,5.0,16000.0,12500,5,Delhi,Delhi,North,Karan,Credit Card
ORD3157,2026-02-20,C0811,Varun Joshi,Desk,Furniture,3.0,9000.0,6200,10,Bhubaneswar,Odisha,East,Neha,Net Banking
ORD2063,2026-08-28,C0340,Arjun Gupta,Notebook,Stationery,5.0,120.0,65,15,Lucknow,Uttar Pradesh,North,Amit,Cash
ORD3617,2026-01-18,C0471,Nisha Chauhan,Printer,Electronics,2.0,16000.0,12500,5,Bengaluru,Karnataka,South,Neha,Cash
ORD2168,2026-06-23,C0639,Rahul Joshi,Office Chair,Furniture,5.0,12000.0,8500,15,Bengaluru,Karnataka,South,Karan,Cash
ORD4223,2026-06-24,C0676,Ravi Agarwal,Laptop,Electronics,6.0,55000.0,45000,0,Lucknow,Uttar Pradesh,North,Ravi,Credit Card
ORD4637,2026-05-25,C0396,Karan Verma,Laptop,Electronics,7.0,55000.0,45000,5,Bhubaneswar,Odisha,East,Sneha,UPI
ORD3939,2026-04-03,C0650,Vikas Saxena,Notebook,Stationery,4.0,120.0,65,10,Bengaluru,Karnataka,South,Amit,Cash
ORD5492,2026-02-22,C0455,Rahul Yadav,Printer,Electronics,1.0,16000.0,12500,10,Lucknow,Uttar Pradesh,North,Priya,Cash
ORD4141,2026-07-25,C0788,Simran Singh,Notebook,Stationery,7.0,120.0,65,15,Kolkata,West Bengal,East,Priya,Credit Card
ORD1144,2026-03-07,C0286,Anjali Mehta,Notebook,Stationery,6.0,120.0,65,20,Jaipur,Rajasthan,North,Priya,Debit Card
ORD4578,2026-01-16,C0410,Sneha Joshi,Notebook,Stationery,3.0,120.0,65,15,Kolkata,West Bengal,East,Karan,Debit Card
ORD3783,2026-08-25,C0361,Rahul Verma,Laptop,Electronics,5.0,55000.0,45000,10,Chennai,Tamil Nadu,South,Priya,Net Banking
ORD1718,2026-08-22,C0633,Sneha Patel,Smartphone,Electronics,3.0,,22000,5,Bengaluru,Karnataka,South,Ravi,Cash
ORD2820,2026-04-26,C0470,Karan Chauhan,Laptop,Electronics,4.0,55000.0,45000,0,Chennai,Tamil Nadu,South,Amit,Net Banking
ORD3503,2026-01-22,C0740,Shreya Singh,Notebook,Stationery,4.0,120.0,65,0,Mumbai,Maharashtra,West,Ravi,UPI
ORD5361,2026-06-13,C0383,Meera Chauhan,Monitor,Electronics,7.0,18000.0,14000,0,Jaipur,Rajasthan,North,Ravi,Net Banking
ORD5172,2026-08-01,C0674,Sneha Sharma,Pen Set,Stationery,2.0,250.0,140,5,Delhi,Delhi,North,Sneha,Credit Card
ORD1396,2026-03-10,C0179,Amit Tiwari,Pen Set,Stationery,7.0,250.0,140,0,Delhi,Delhi, North ,Priya,Debit Card
ORD5866,2026-08-10,C0768,Anjali Chauhan,Office Chair,Furniture,5.0,12000.0,8500,15,Delhi,Delhi,North,Neha,Debit Card
ORD5493,2026-02-05,C0710,Varun Chauhan,Notebook, Electronics ,1.0,120.0,65,0,Bhubaneswar,Odisha,East,Amit,
ORD2366,2026-03-01,C0768,Anjali Chauhan, Laptop,Electronics,4.0,1800.0,1100,10,Ahmedabad,Gujarat,West,Sneha,Credit Card
ORD5585,2026-08-05,C0989,Anjali Gupta,Laptop ,Electronics,1.0,16000.0,12500,5,Bengaluru,Karnataka, North ,Sneha,Net Banking
ORD1596,2026-02-14,C0248,Amit Yadav,Pen Set,Stationery,3.0,250.0,140,20,Jaipur,Rajasthan,north,Sneha,Credit Card
ORD4953,2026-03-12,C0615,Amit Singh,Pen Set,Stationery,4.0,250.0,140,15,Kolkata,West Bengal,East,Neha,Credit Card
ORD3915,2026-08-02,C0005,Priya Mishra,Notebook,Stationery,4.0,120.0,65,10,Lucknow,Uttar Pradesh,North,Sneha,Credit Card
ORD3327,2026-07-26,C0805,Ravi Chauhan,Monitor,Electronics,1.0,18000.0,14000,5,Delhi,Delhi,North,Karan,UPI
ORD4767,2026-02-11,C0190,Kavita Tiwari,Desk,Furniture,1.0,9000.0,6200,15,Mumbai,Maharashtra,West,Ravi,Cash
ORD4441,2026-03-13,C0315,Karan Gupta,Office Chair,Furniture,1.0,12000.0,8500,0,Chennai,Tamil Nadu,South,Karan,Credit Card
ORD4852,2026-01-16,C0098,Manish Gupta,Pen Set,Stationery,5.0,250.0,140,20,Bhubaneswar,Odisha,East,Neha,Cash
ORD5133,2026-03-25,C0001,Priya Gupta,Monitor,Electronics,2.0,18000.0,14000,20,Ahmedabad,Gujarat,West,Sneha,UPI
ORD5618,2026-08-07,C0566,,Printer,Electronics,4.0,16000.0,12500,5,Bengaluru,Karnataka,South,Neha,Net Banking
ORD3144,2026-06-08,C0054,Sneha Agarwal,Laptop,Electronics,5.0,55000.0,45000,10,Pune,Maharashtra,West,Karan,Net Banking
ORD2572,2026-01-26,C0634,Sneha Joshi,Office Chair,Furniture,5.0,12000.0,8500,20,Lucknow,Uttar Pradesh,North,Amit,Credit Card
ORD5080,2026-08-15,C0334,Pooja Singh,Desk,Furniture,6.0,9000.0,6200,20,Kolkata,West Bengal, North ,Karan,Net Banking
ORD2123,2026-08-09,C0751,Karan Saxena,Pen Set,Stationery,5.0,250.0,140,10,Ahmedabad,Gujarat,West,Sneha,Cash
ORD3787,2026-05-11,C0853,Karan Kumar,Pen Set,Stationery,7.0,250.0,140,5,Jaipur,Rajasthan,North,Karan,Debit Card
ORD3968,2026-02-03,C0709,Pooja Patel,Monitor,Electronics,2.0,18000.0,14000,20,Jaipur,Rajasthan,North,Amit,
ORD3505,2026-06-08,C0653,Aditya Mehta,Keyboard,Electronics,4.0,1800.0,1100,15,Lucknow,Uttar Pradesh,North,Priya,Cash
ORD4466,2026-07-24,C0709,Pooja Patel,Laptop,Electronics,3.0,55000.0,45000,20,Pune,Maharashtra,West,Ravi,Cash
ORD1676,2026-05-12,C0167,Rohan Patel,Office Chair,Furniture,5.0,12000.0,8500,15,Bhubaneswar,Odisha,East,Sneha,Debit Card
ORD3809,2026-05-12,C0857,Varun Chauhan,Pen Set,Stationery,4.0,250.0,140,0,Kolkata,West Bengal,East,Karan,Credit Card
ORD4349,2026-04-25,C0874,Anjali Sharma,Desk,Furniture,1.0,9000.0,6200,15,Bhubaneswar,Odisha,East,Karan,Debit Card
ORD1729,2026-06-02,C0399,Varun Singh,Headphones,Electronics,4.0,3500.0,2200,10,Kolkata,West Bengal,East,Sneha,Net Banking
ORD1413,2026-06-11,C0748,Varun Mehta,Keyboard,Electronics,6.0,1800.0,1100,10,Delhi,Delhi,North,Priya,Credit Card
ORD4147,2026-03-21,C0701,Karan Joshi,Pen Set,Stationery,7.0,250.0,140,15,Delhi,Delhi,North,Amit,Debit Card
ORD2517,2026-08-24,C0658,Manish Joshi,Monitor,Electronics,6.0,18000.0,14000,5,Mumbai,Maharashtra,West,Neha,Credit Card
ORD1826,2026-04-23,C0142,Priya Tiwari,Smartphone,Electronics,2.0,28000.0,22000,20,Chennai,Tamil Nadu,South,Ravi,Cash
ORD4268,2026-03-24,C0010,Shreya Yadav,Laptop,Electronics,7.0,55000.0,45000,5,Ahmedabad,Gujarat,West,Ravi,Debit Card
ORD4975,2026-08-07,C0299,Rahul Saxena,Headphones,Electronics,5.0,3500.0,2200,10,Gorakhpur,Uttar Pradesh,North,Neha,Credit Card
ORD1617,2026-05-28,C0722,Arjun Verma,Notebook,Stationery,7.0,120.0,65,5,Bengaluru,Karnataka,South,Karan,UPI
ORD1115,2026-01-31,C0862,Sneha Gupta,Desk,Furniture,1.0,9000.0,6200,20,Bhubaneswar,Odisha,East,Ravi,Cash
ORD1418,2026-03-17,C0094,Nisha Sharma,Office Chair,Furniture,3.0,12000.0,8500,20,Gorakhpur,Uttar Pradesh,North,Amit,Debit Card
ORD4070,2026-03-02,C0354,Aditya Mehta,Smartphone,Electronics,4.0,28000.0,22000,0,Hyderabad,Telangana,South,Priya,Credit Card
ORD2626,2026-05-26,C0387,Manish Joshi,Desk,Furniture,5.0,9000.0,6200,5,Kolkata,West Bengal,East,Amit,Net Banking
ORD5981,2026-05-20,C0173,Priya Patel,laptop,Electronics,1.0,1800.0,1100,0,Hyderabad,Telangana,South,Neha,UPI
ORD5186,2026-01-25,C0281,Rahul Saxena,Printer,Electronics,1.0,16000.0,12500,10,Kolkata,West Bengal,East,Sneha,UPI
ORD3897,2026-02-27,C0911,Anjali Kumar,Desk,Furniture,7.0,9000.0,6200,5,Chennai,Tamil Nadu,South,Sneha,Credit Card
ORD5699,2026-03-23,C0766,Karan Agarwal,Headphones,Electronics,6.0,3500.0,2200,15,Bhubaneswar,Odisha,East,Sneha,Debit Card
ORD3083,2026-04-07,C0135,Priya Yadav,Smartphone,Electronics,1.0,28000.0,22000,5,Ahmedabad,Gujarat,West,Ravi,Debit Card
ORD1754,2026-05-05,C0872,Sneha Mishra,Smartphone,Electronics,6.0,28000.0,22000,5,Gorakhpur,Uttar Pradesh,North,Priya,Debit Card
ORD3547,2026-06-12,C0063,Vikas Mishra,Keyboard,Electronics,3.0,1800.0,1100,20,Gorakhpur,Uttar Pradesh,North,Sneha,Debit Card
ORD4970,2026-02-17,C0439,Nisha Chauhan,Printer,Electronics,4.0,16000.0,12500,20,Delhi,Delhi,North,Neha,Cash
ORD4374,2026-03-17,C0639,Rahul Joshi,Laptop,Electronics,6.0,55000.0,45000,10,Mumbai,Maharashtra,West,Ravi,Debit Card
ORD5108,2026-07-10,C0833,Sneha Patel,Keyboard,Electronics,2.0,1800.0,1100,20,Lucknow,Uttar Pradesh,North,Sneha,UPI
ORD3445,2026-06-26,C0714,Simran Kumar,Office Chair,Furniture,5.0,12000.0,8500,5,Delhi,Delhi,North,Priya,Net Banking
ORD5381,2026-04-27,C0629,Simran Tiwari, Laptop,Furniture,7.0,9000.0,6200,20,Gorakhpur,Uttar Pradesh,North,Karan,Credit Card
ORD2067,2026-06-25,C0697,Rahul Yadav,Office Chair,Furniture,1.0,12000.0,8500,5,Gorakhpur,Uttar Pradesh,North,Amit,UPI
ORD4914,2026-01-25,C0074,Kavita Sharma,Pen Set,Stationery,5.0,250.0,140,10,Mumbai,Maharashtra,West,Sneha,Credit Card
ORD4499,2026-02-25,C0322,Aditya Tiwari,Notebook,Stationery,7.0,120.0,65,10,Mumbai,Maharashtra,West,Priya,Net Banking
ORD3739,2026-01-03,C0737,Kavita Yadav,Laptop,Electronics,7.0,55000.0,45000,15,Lucknow,Uttar Pradesh,North,Ravi,Net Banking
ORD5001,2026-04-13,C0562,Pooja Kumar,Printer,Electronics,5.0,16000.0,12500,20,Kolkata,West Bengal,East,Ravi,Credit Card
ORD2569,2026-07-02,C0402,Nisha Joshi,Monitor,Electronics,5.0,18000.0,14000,15,Pune,Maharashtra,West,Priya,Credit Card
ORD3428,2026-05-25,C0234,Meera Sharma,Monitor,Electronics,5.0,18000.0,14000,10,Pune,Maharashtra,West,Sneha,Cash
ORD4747,2026-01-18,C0676,Ravi Agarwal,Notebook, Electronics ,3.0,120.0,65,15,,Maharashtra,West,Priya,UPI
ORD5667,2026-04-03,C0131,Rahul Saxena,Office Chair,Furniture,1.0,12000.0,8500,5,Hyderabad,Telangana,South,Amit,UPI
ORD2688,2026-05-04,C0149,Vikas Agarwal,Laptop,Electronics,2.0,55000.0,45000,20,Mumbai,Maharashtra,West,Sneha,Credit Card
ORD1852,2026-05-01,C0662,Manish Agarwal,Smartphone,Electronics,4.0,28000.0,22000,5,Kolkata,West Bengal,East,Priya,Net Banking
ORD4547,2026-05-17,C0460,Arjun Saxena,Headphones,Electronics,6.0,3500.0,2200,10,Chennai,Tamil Nadu,South,Karan,Net Banking
ORD1896,2026-02-08,C0558,Priya Mehta,Keyboard,Electronics,2.0,1800.0,1100,10,Jaipur,Rajasthan,North,Priya,UPI
ORD5593,2026-02-28,C0609,Kavita Patel,Keyboard,Electronics,2.0,1800.0,1100,10,Bengaluru,Karnataka,South,Amit,Credit Card
ORD1336,2026-02-19,C0391,Pooja Saxena,Office Chair,Furniture,7.0,12000.0,8500,15,Mumbai,Maharashtra,West,Sneha,Debit Card
ORD3840,2026-02-10,C0776,Amit Kumar,Pen Set,Stationery,1.0,250.0,140,15,Kolkata,West Bengal,East,Karan,Credit Card
ORD4088,2026-08-25,C0133,Kavita Yadav,Pen Set,Stationery,7.0,250.0,140,20,Lucknow,Uttar Pradesh,North,Amit,Credit Card
ORD5612,2026-02-23,C0549,Karan Mehta,Monitor,Electronics,4.0,18000.0,14000,15,Hyderabad,Telangana,South,Sneha,Debit Card
ORD2349,2026-03-14,C0636,Rohan Mehta,Laptop,Electronics,4.0,55000.0,45000,10,Lucknow,Uttar Pradesh,North,Neha,UPI
